"tramo_horario"|"cantidad"|"articulo"|"fecha"
"19"|"1"|"10"|"2021-11-17"
"19"|"4"|"15"|"2021-11-17"
"19"|"2"|"9"|"2021-11-17"
"19"|"1"|"14"|"2021-11-17"
"20"|"1"|"7"|"2021-11-17"
"20"|"3"|"9"|"2021-11-17"
"20"|"2"|"13"|"2021-11-17"
"21"|"1"|"8"|"2021-11-17"
"21"|"2"|"9"|"2021-11-17"
"21"|"1"|"13"|"2021-11-17"
"22"|"1"|"10"|"2021-11-17"
"22"|"1"|"11"|"2021-11-17"
"22"|"1"|"6"|"2021-11-17"
"22"|"1"|"9"|"2021-11-17"
"22"|"1"|"1"|"2021-11-17"
"23"|"1"|"15"|"2021-11-17"
"23"|"1"|"13"|"2021-11-17"
"23"|"1"|"8"|"2021-11-17"
"24"|"1"|"15"|"2021-11-17"
"24"|"2"|"6"|"2021-11-17"
"24"|"1"|"14"|"2021-11-17"
"24"|"1"|"1"|"2021-11-17"
"1"|"1"|"10"|"2021-11-18"
"1"|"1"|"12"|"2021-11-18"
"1"|"2"|"8"|"2021-11-18"
"1"|"1"|"13"|"2021-11-18"
"2"|"2"|"8"|"2021-11-18"
"7"|"1"|"8"|"2021-11-18"
"9"|"1"|"2"|"2021-11-18"
"9"|"1"|"9"|"2021-11-18"
"10"|"1"|"15"|"2021-11-18"
"10"|"3"|"9"|"2021-11-18"
"10"|"2"|"13"|"2021-11-18"
"11"|"1"|"10"|"2021-11-18"
"11"|"1"|"15"|"2021-11-18"
"11"|"2"|"7"|"2021-11-18"
"11"|"1"|"2"|"2021-11-18"
"11"|"2"|"9"|"2021-11-18"
"12"|"1"|"13"|"2021-11-18"
"12"|"2"|"9"|"2021-11-18"
"13"|"2"|"9"|"2021-11-18"
"14"|"3"|"9"|"2021-11-18"
"15"|"1"|"1"|"2021-11-18"
"15"|"1"|"9"|"2021-11-18"
"17"|"1"|"9"|"2021-11-18"
"17"|"1"|"15"|"2021-11-18"
"17"|"1"|"7"|"2021-11-18"
"17"|"1"|"1"|"2021-11-18"
"18"|"1"|"15"|"2021-11-18"
"18"|"2"|"9"|"2021-11-18"
"18"|"1"|"13"|"2021-11-18"
"19"|"1"|"9"|"2021-11-18"
"20"|"1"|"15"|"2021-11-18"
"20"|"1"|"7"|"2021-11-18"
"20"|"2"|"9"|"2021-11-18"
"21"|"1"|"7"|"2021-11-18"
"21"|"2"|"14"|"2021-11-18"
"21"|"1"|"15"|"2021-11-18"
"22"|"1"|"7"|"2021-11-18"
"22"|"1"|"15"|"2021-11-18"
"22"|"1"|"9"|"2021-11-18"
"23"|"1"|"10"|"2021-11-18"
"23"|"3"|"8"|"2021-11-18"
"23"|"1"|"6"|"2021-11-18"
"23"|"2"|"9"|"2021-11-18"
"23"|"1"|"1"|"2021-11-18"
"23"|"1"|"16"|"2021-11-18"
"23"|"1"|"13"|"2021-11-18"
"1"|"1"|"16"|"2021-11-19"
"1"|"1"|"8"|"2021-11-19"
"1"|"2"|"6"|"2021-11-19"
"1"|"1"|"7"|"2021-11-19"
"1"|"1"|"16"|"2021-11-19"
"2"|"1"|"13"|"2021-11-19"
"4"|"1"|"9"|"2021-11-19"
"5"|"1"|"14"|"2021-11-19"
"9"|"1"|"8"|"2021-11-19"
"9"|"1"|"9"|"2021-11-19"
"11"|"2"|"15"|"2021-11-19"
"11"|"1"|"13"|"2021-11-19"
"11"|"2"|"9"|"2021-11-19"
"12"|"1"|"15"|"2021-11-19"
"12"|"2"|"6"|"2021-11-19"
"12"|"3"|"9"|"2021-11-19"
"14"|"2"|"9"|"2021-11-19"
"15"|"2"|"15"|"2021-11-19"
"15"|"3"|"9"|"2021-11-19"
"15"|"1"|"14"|"2021-11-19"
"15"|"3"|"13"|"2021-11-19"
"16"|"1"|"9"|"2021-11-19"
"17"|"1"|"15"|"2021-11-19"
"17"|"2"|"9"|"2021-11-19"
"18"|"2"|"15"|"2021-11-19"
"18"|"1"|"7"|"2021-11-19"
"18"|"4"|"9"|"2021-11-19"
"19"|"1"|"15"|"2021-11-19"
"19"|"1"|"14"|"2021-11-19"
"19"|"5"|"9"|"2021-11-19"
"19"|"1"|"5"|"2021-11-19"
"20"|"3"|"15"|"2021-11-19"
"20"|"1"|"4"|"2021-11-19"
"20"|"2"|"9"|"2021-11-19"
"20"|"1"|"13"|"2021-11-19"
"21"|"1"|"8"|"2021-11-19"
"21"|"2"|"9"|"2021-11-19"
"22"|"2"|"15"|"2021-11-19"
"22"|"1"|"9"|"2021-11-19"
"22"|"1"|"6"|"2021-11-19"
"22"|"3"|"9"|"2021-11-19"
"22"|"1"|"12"|"2021-11-19"
"22"|"1"|"16"|"2021-11-19"
"22"|"1"|"14"|"2021-11-19"
"22"|"2"|"13"|"2021-11-19"
"23"|"1"|"10"|"2021-11-19"
"23"|"1"|"6"|"2021-11-19"
"23"|"1"|"16"|"2021-11-19"
"23"|"1"|"17"|"2021-11-19"
"23"|"3"|"9"|"2021-11-19"
"23"|"1"|"12"|"2021-11-19"
"23"|"2"|"14"|"2021-11-19"
"24"|"1"|"10"|"2021-11-19"
"24"|"1"|"15"|"2021-11-19"
"24"|"1"|"8"|"2021-11-19"
"24"|"2"|"6"|"2021-11-19"
"24"|"1"|"9"|"2021-11-19"
"24"|"2"|"16"|"2021-11-19"
"24"|"1"|"17"|"2021-11-19"
"1"|"1"|"14"|"2021-11-20"
"1"|"1"|"9"|"2021-11-20"
"2"|"1"|"12"|"2021-11-20"
"2"|"1"|"8"|"2021-11-20"
"2"|"1"|"13"|"2021-11-20"
"3"|"1"|"15"|"2021-11-20"
"3"|"1"|"6"|"2021-11-20"
"3"|"2"|"9"|"2021-11-20"
"5"|"2"|"9"|"2021-11-20"
"6"|"1"|"8"|"2021-11-20"
"7"|"2"|"5"|"2021-11-20"
"8"|"1"|"5"|"2021-11-20"
"9"|"2"|"9"|"2021-11-20"
"10"|"1"|"8"|"2021-11-20"
"11"|"1"|"12"|"2021-11-20"
"11"|"1"|"8"|"2021-11-20"
"11"|"2"|"9"|"2021-11-20"
"12"|"1"|"15"|"2021-11-20"
"12"|"1"|"9"|"2021-11-20"
"13"|"1"|"8"|"2021-11-20"
"14"|"1"|"10"|"2021-11-20"
"14"|"1"|"15"|"2021-11-20"
"14"|"1"|"9"|"2021-11-20"
"14"|"1"|"17"|"2021-11-20"
"15"|"1"|"10"|"2021-11-20"
"15"|"3"|"9"|"2021-11-20"
"16"|"1"|"7"|"2021-11-20"
"16"|"1"|"6"|"2021-11-20"
"16"|"2"|"9"|"2021-11-20"
"16"|"1"|"13"|"2021-11-20"
"17"|"2"|"15"|"2021-11-20"
"17"|"2"|"9"|"2021-11-20"
"17"|"1"|"13"|"2021-11-20"
"17"|"2"|"7"|"2021-11-20"
"18"|"2"|"15"|"2021-11-20"
"18"|"1"|"7"|"2021-11-20"
"18"|"1"|"14"|"2021-11-20"
"18"|"1"|"13"|"2021-11-20"
"18"|"5"|"9"|"2021-11-20"
"19"|"1"|"15"|"2021-11-20"
"19"|"1"|"8"|"2021-11-20"
"19"|"1"|"14"|"2021-11-20"
"19"|"3"|"9"|"2021-11-20"
"20"|"1"|"15"|"2021-11-20"
"20"|"1"|"8"|"2021-11-20"
"20"|"1"|"9"|"2021-11-20"
"20"|"1"|"14"|"2021-11-20"
"21"|"3"|"8"|"2021-11-20"
"21"|"1"|"2"|"2021-11-20"
"21"|"1"|"9"|"2021-11-20"
"22"|"1"|"10"|"2021-11-20"
"22"|"1"|"8"|"2021-11-20"
"22"|"2"|"6"|"2021-11-20"
"22"|"1"|"9"|"2021-11-20"
"22"|"1"|"17"|"2021-11-20"
"22"|"1"|"14"|"2021-11-20"
"22"|"1"|"17"|"2021-11-20"
"23"|"1"|"15"|"2021-11-20"
"23"|"2"|"6"|"2021-11-20"
"23"|"2"|"16"|"2021-11-20"
"23"|"1"|"11"|"2021-11-20"
"23"|"2"|"8"|"2021-11-20"
"23"|"1"|"17"|"2021-11-20"
"23"|"1"|"12"|"2021-11-20"
"23"|"2"|"14"|"2021-11-20"
"23"|"1"|"17"|"2021-11-20"
"24"|"1"|"17"|"2021-11-20"
"24"|"3"|"8"|"2021-11-20"
"24"|"1"|"6"|"2021-11-20"
"24"|"2"|"17"|"2021-11-20"
"24"|"2"|"12"|"2021-11-20"
"24"|"1"|"16"|"2021-11-20"
"24"|"1"|"14"|"2021-11-20"
"1"|"1"|"14"|"2021-11-21"
"2"|"1"|"10"|"2021-11-21"
"2"|"1"|"6"|"2021-11-21"
"2"|"1"|"16"|"2021-11-21"
"4"|"1"|"12"|"2021-11-21"
"8"|"1"|"8"|"2021-11-21"
"8"|"1"|"9"|"2021-11-21"
"10"|"1"|"15"|"2021-11-21"
"10"|"1"|"14"|"2021-11-21"
"10"|"1"|"5"|"2021-11-21"
"11"|"1"|"12"|"2021-11-21"
"12"|"1"|"14"|"2021-11-21"
"14"|"1"|"8"|"2021-11-21"
"15"|"1"|"6"|"2021-11-21"
"15"|"2"|"9"|"2021-11-21"
"16"|"1"|"10"|"2021-11-21"
"16"|"1"|"15"|"2021-11-21"
"16"|"1"|"9"|"2021-11-21"
"16"|"2"|"7"|"2021-11-21"
"17"|"1"|"12"|"2021-11-21"
"17"|"1"|"7"|"2021-11-21"
"17"|"1"|"11"|"2021-11-21"
"17"|"2"|"9"|"2021-11-21"
"17"|"1"|"13"|"2021-11-21"
"18"|"1"|"15"|"2021-11-21"
"18"|"1"|"8"|"2021-11-21"
"18"|"4"|"9"|"2021-11-21"
"18"|"2"|"13"|"2021-11-21"
"19"|"2"|"15"|"2021-11-21"
"19"|"1"|"9"|"2021-11-21"
"19"|"1"|"13"|"2021-11-21"
"20"|"1"|"7"|"2021-11-21"
"20"|"2"|"9"|"2021-11-21"
"21"|"1"|"7"|"2021-11-21"
"21"|"2"|"14"|"2021-11-21"
"21"|"1"|"1"|"2021-11-21"
"22"|"1"|"9"|"2021-11-21"
"22"|"1"|"14"|"2021-11-21"
"23"|"2"|"15"|"2021-11-21"
"23"|"1"|"8"|"2021-11-21"
"23"|"1"|"6"|"2021-11-21"
"23"|"2"|"13"|"2021-11-21"
"23"|"3"|"9"|"2021-11-21"
"24"|"1"|"6"|"2021-11-21"
"24"|"1"|"16"|"2021-11-21"
"24"|"1"|"13"|"2021-11-21"
"24"|"1"|"8"|"2021-11-21"
"24"|"1"|"12"|"2021-11-21"
"24"|"1"|"14"|"2021-11-21"
"1"|"1"|"10"|"2021-11-22"
"1"|"2"|"8"|"2021-11-22"
"1"|"1"|"9"|"2021-11-22"
"1"|"1"|"12"|"2021-11-22"
"2"|"1"|"6"|"2021-11-22"
"2"|"1"|"8"|"2021-11-22"
"4"|"1"|"8"|"2021-11-22"
"5"|"1"|"2"|"2021-11-22"
"9"|"2"|"9"|"2021-11-22"
"10"|"1"|"9"|"2021-11-22"
"10"|"1"|"12"|"2021-11-22"
"11"|"1"|"15"|"2021-11-22"
"12"|"1"|"10"|"2021-11-22"
"12"|"4"|"15"|"2021-11-22"
"12"|"2"|"13"|"2021-11-22"
"13"|"1"|"7"|"2021-11-22"
"13"|"1"|"13"|"2021-11-22"
"14"|"1"|"15"|"2021-11-22"
"14"|"2"|"9"|"2021-11-22"
"15"|"2"|"15"|"2021-11-22"
"16"|"1"|"15"|"2021-11-22"
"16"|"1"|"8"|"2021-11-22"
"16"|"2"|"9"|"2021-11-22"
"17"|"1"|"7"|"2021-11-22"
"17"|"1"|"9"|"2021-11-22"
"17"|"1"|"13"|"2021-11-22"
"18"|"1"|"15"|"2021-11-22"
"18"|"1"|"11"|"2021-11-22"
"18"|"1"|"9"|"2021-11-22"
"19"|"1"|"9"|"2021-11-22"
"20"|"1"|"15"|"2021-11-22"
"20"|"4"|"9"|"2021-11-22"
"21"|"1"|"8"|"2021-11-22"
"22"|"2"|"15"|"2021-11-22"
"22"|"1"|"11"|"2021-11-22"
"22"|"1"|"9"|"2021-11-22"
"22"|"2"|"5"|"2021-11-22"
"22"|"1"|"7"|"2021-11-22"
"23"|"2"|"15"|"2021-11-22"
"23"|"1"|"8"|"2021-11-22"
"23"|"4"|"9"|"2021-11-22"
"23"|"1"|"2"|"2021-11-22"
"23"|"1"|"13"|"2021-11-22"
"24"|"1"|"8"|"2021-11-22"
"24"|"1"|"9"|"2021-11-22"
"24"|"1"|"14"|"2021-11-22"
"24"|"1"|"13"|"2021-11-22"
"9"|"1"|"7"|"2021-11-23"
"9"|"1"|"9"|"2021-11-23"
"10"|"1"|"15"|"2021-11-23"
"10"|"1"|"8"|"2021-11-23"
"10"|"3"|"9"|"2021-11-23"
"10"|"1"|"7"|"2021-11-23"
"11"|"1"|"9"|"2021-11-23"
"12"|"1"|"15"|"2021-11-23"
"12"|"1"|"9"|"2021-11-23"
"13"|"2"|"9"|"2021-11-23"
"14"|"1"|"15"|"2021-11-23"
"14"|"2"|"9"|"2021-11-23"
"15"|"1"|"9"|"2021-11-23"
"16"|"1"|"15"|"2021-11-23"
"16"|"1"|"7"|"2021-11-23"
"16"|"2"|"9"|"2021-11-23"
"17"|"1"|"7"|"2021-11-23"
"18"|"1"|"11"|"2021-11-23"
"18"|"1"|"7"|"2021-11-23"
"18"|"1"|"9"|"2021-11-23"
"19"|"2"|"15"|"2021-11-23"
"19"|"1"|"11"|"2021-11-23"
"19"|"1"|"13"|"2021-11-23"
"19"|"2"|"9"|"2021-11-23"
"20"|"2"|"15"|"2021-11-23"
"20"|"2"|"9"|"2021-11-23"
"20"|"1"|"13"|"2021-11-23"
"21"|"1"|"8"|"2021-11-23"
"21"|"2"|"7"|"2021-11-23"
"21"|"5"|"9"|"2021-11-23"
"22"|"1"|"15"|"2021-11-23"
"22"|"1"|"11"|"2021-11-23"
"22"|"1"|"14"|"2021-11-23"
"22"|"2"|"9"|"2021-11-23"
"22"|"1"|"13"|"2021-11-23"
"23"|"2"|"12"|"2021-11-23"
"23"|"1"|"11"|"2021-11-23"
"23"|"1"|"6"|"2021-11-23"
"24"|"1"|"15"|"2021-11-23"
"24"|"1"|"8"|"2021-11-23"
"24"|"1"|"6"|"2021-11-23"
"1"|"1"|"15"|"2021-11-24"
"1"|"1"|"12"|"2021-11-24"
"1"|"1"|"8"|"2021-11-24"
"1"|"1"|"6"|"2021-11-24"
"2"|"1"|"2"|"2021-11-24"
"2"|"2"|"14"|"2021-11-24"
"3"|"1"|"12"|"2021-11-24"
"3"|"2"|"9"|"2021-11-24"
"8"|"1"|"9"|"2021-11-24"
"9"|"1"|"15"|"2021-11-24"
"9"|"1"|"9"|"2021-11-24"
"10"|"1"|"9"|"2021-11-24"
"11"|"1"|"9"|"2021-11-24"
"12"|"1"|"15"|"2021-11-24"
"12"|"2"|"9"|"2021-11-24"
"13"|"3"|"9"|"2021-11-24"
"14"|"2"|"8"|"2021-11-24"
"14"|"1"|"9"|"2021-11-24"
"15"|"3"|"9"|"2021-11-24"
"15"|"1"|"13"|"2021-11-24"
"16"|"1"|"7"|"2021-11-24"
"16"|"1"|"11"|"2021-11-24"
"17"|"1"|"7"|"2021-11-24"
"17"|"1"|"9"|"2021-11-24"
"17"|"2"|"14"|"2021-11-24"
"18"|"1"|"9"|"2021-11-24"
"19"|"1"|"15"|"2021-11-24"
"19"|"2"|"9"|"2021-11-24"
"19"|"2"|"13"|"2021-11-24"
"20"|"1"|"15"|"2021-11-24"
"20"|"1"|"6"|"2021-11-24"
"20"|"1"|"9"|"2021-11-24"
"21"|"1"|"2"|"2021-11-24"
"21"|"1"|"15"|"2021-11-24"
"21"|"4"|"9"|"2021-11-24"
"21"|"1"|"13"|"2021-11-24"
"22"|"1"|"2"|"2021-11-24"
"22"|"1"|"15"|"2021-11-24"
"22"|"4"|"9"|"2021-11-24"
"22"|"1"|"13"|"2021-11-24"
"23"|"2"|"10"|"2021-11-24"
"23"|"3"|"15"|"2021-11-24"
"23"|"3"|"8"|"2021-11-24"
"23"|"1"|"9"|"2021-11-24"
"23"|"1"|"7"|"2021-11-24"
"23"|"1"|"13"|"2021-11-24"
"24"|"1"|"15"|"2021-11-24"
"24"|"2"|"6"|"2021-11-24"
"9"|"1"|"8"|"2021-11-25"
"9"|"1"|"9"|"2021-11-25"
"10"|"1"|"10"|"2021-11-25"
"10"|"1"|"15"|"2021-11-25"
"10"|"2"|"9"|"2021-11-25"
"10"|"1"|"7"|"2021-11-25"
"11"|"1"|"9"|"2021-11-25"
"12"|"1"|"13"|"2021-11-25"
"12"|"1"|"9"|"2021-11-25"
"13"|"1"|"9"|"2021-11-25"
"14"|"2"|"15"|"2021-11-25"
"14"|"2"|"9"|"2021-11-25"
"15"|"2"|"15"|"2021-11-25"
"15"|"1"|"7"|"2021-11-25"
"15"|"1"|"14"|"2021-11-25"
"16"|"1"|"7"|"2021-11-25"
"16"|"1"|"13"|"2021-11-25"
"16"|"3"|"9"|"2021-11-25"
"17"|"1"|"11"|"2021-11-25"
"17"|"1"|"15"|"2021-11-25"
"17"|"3"|"9"|"2021-11-25"
"18"|"1"|"10"|"2021-11-25"
"18"|"1"|"13"|"2021-11-25"
"18"|"1"|"9"|"2021-11-25"
"19"|"2"|"15"|"2021-11-25"
"19"|"1"|"8"|"2021-11-25"
"19"|"2"|"9"|"2021-11-25"
"19"|"2"|"7"|"2021-11-25"
"19"|"1"|"13"|"2021-11-25"
"20"|"2"|"15"|"2021-11-25"
"20"|"1"|"7"|"2021-11-25"
"20"|"1"|"11"|"2021-11-25"
"20"|"1"|"13"|"2021-11-25"
"21"|"2"|"7"|"2021-11-25"
"21"|"2"|"9"|"2021-11-25"
"22"|"1"|"15"|"2021-11-25"
"22"|"2"|"9"|"2021-11-25"
"22"|"1"|"13"|"2021-11-25"
"23"|"1"|"15"|"2021-11-25"
"23"|"1"|"8"|"2021-11-25"
"23"|"5"|"9"|"2021-11-25"
"23"|"1"|"2"|"2021-11-25"
"23"|"1"|"7"|"2021-11-25"
"23"|"1"|"14"|"2021-11-25"
"23"|"1"|"13"|"2021-11-25"
"24"|"1"|"6"|"2021-11-25"
"24"|"1"|"9"|"2021-11-25"
"24"|"1"|"13"|"2021-11-25"
"1"|"1"|"15"|"2021-11-26"
"1"|"1"|"8"|"2021-11-26"
"1"|"1"|"9"|"2021-11-26"
"1"|"1"|"2"|"2021-11-26"
"1"|"1"|"12"|"2021-11-26"
"2"|"1"|"15"|"2021-11-26"
"2"|"1"|"8"|"2021-11-26"
"2"|"1"|"14"|"2021-11-26"
"3"|"1"|"2"|"2021-11-26"
"4"|"1"|"8"|"2021-11-26"
"9"|"1"|"2"|"2021-11-26"
"9"|"1"|"8"|"2021-11-26"
"9"|"2"|"9"|"2021-11-26"
"10"|"1"|"15"|"2021-11-26"
"10"|"1"|"9"|"2021-11-26"
"11"|"1"|"11"|"2021-11-26"
"12"|"1"|"15"|"2021-11-26"
"12"|"1"|"9"|"2021-11-26"
"13"|"1"|"11"|"2021-11-26"
"13"|"1"|"9"|"2021-11-26"
"14"|"1"|"15"|"2021-11-26"
"14"|"1"|"8"|"2021-11-26"
"14"|"1"|"11"|"2021-11-26"
"14"|"3"|"9"|"2021-11-26"
"14"|"1"|"7"|"2021-11-26"
"15"|"1"|"15"|"2021-11-26"
"15"|"1"|"6"|"2021-11-26"
"15"|"1"|"13"|"2021-11-26"
"16"|"1"|"8"|"2021-11-26"
"16"|"1"|"7"|"2021-11-26"
"16"|"3"|"9"|"2021-11-26"
"17"|"3"|"15"|"2021-11-26"
"17"|"3"|"9"|"2021-11-26"
"17"|"1"|"7"|"2021-11-26"
"17"|"2"|"13"|"2021-11-26"
"18"|"2"|"9"|"2021-11-26"
"18"|"3"|"15"|"2021-11-26"
"18"|"1"|"11"|"2021-11-26"
"18"|"3"|"13"|"2021-11-26"
"18"|"1"|"3"|"2021-11-26"
"19"|"2"|"9"|"2021-11-26"
"20"|"2"|"15"|"2021-11-26"
"20"|"1"|"9"|"2021-11-26"
"21"|"1"|"7"|"2021-11-26"
"21"|"1"|"15"|"2021-11-26"
"21"|"2"|"9"|"2021-11-26"
"22"|"1"|"10"|"2021-11-26"
"22"|"2"|"15"|"2021-11-26"
"22"|"2"|"9"|"2021-11-26"
"22"|"1"|"12"|"2021-11-26"
"22"|"1"|"7"|"2021-11-26"
"22"|"1"|"13"|"2021-11-26"
"23"|"1"|"10"|"2021-11-26"
"23"|"1"|"15"|"2021-11-26"
"23"|"1"|"6"|"2021-11-26"
"23"|"1"|"8"|"2021-11-26"
"23"|"3"|"9"|"2021-11-26"
"23"|"1"|"12"|"2021-11-26"
"23"|"1"|"14"|"2021-11-26"
"23"|"1"|"17"|"2021-11-26"
"24"|"1"|"13"|"2021-11-26"
"24"|"1"|"6"|"2021-11-26"
"24"|"3"|"9"|"2021-11-26"
"24"|"1"|"7"|"2021-11-26"
"24"|"1"|"17"|"2021-11-26"
"24"|"1"|"14"|"2021-11-26"
"1"|"1"|"9"|"2021-11-27"
"1"|"1"|"12"|"2021-11-27"
"1"|"1"|"2"|"2021-11-27"
"1"|"3"|"14"|"2021-11-27"
"1"|"1"|"13"|"2021-11-27"
"2"|"1"|"8"|"2021-11-27"
"2"|"1"|"14"|"2021-11-27"
"2"|"1"|"13"|"2021-11-27"
"4"|"1"|"6"|"2021-11-27"
"4"|"1"|"9"|"2021-11-27"
"6"|"1"|"9"|"2021-11-27"
"10"|"3"|"9"|"2021-11-27"
"11"|"1"|"15"|"2021-11-27"
"11"|"1"|"9"|"2021-11-27"
"11"|"1"|"13"|"2021-11-27"
"12"|"2"|"15"|"2021-11-27"
"12"|"1"|"9"|"2021-11-27"
"13"|"1"|"15"|"2021-11-27"
"14"|"1"|"9"|"2021-11-27"
"15"|"2"|"15"|"2021-11-27"
"15"|"1"|"13"|"2021-11-27"
"15"|"2"|"9"|"2021-11-27"
"16"|"1"|"9"|"2021-11-27"
"17"|"1"|"15"|"2021-11-27"
"17"|"1"|"3"|"2021-11-27"
"17"|"1"|"11"|"2021-11-27"
"17"|"4"|"9"|"2021-11-27"
"17"|"1"|"7"|"2021-11-27"
"17"|"1"|"13"|"2021-11-27"
"18"|"1"|"7"|"2021-11-27"
"18"|"1"|"8"|"2021-11-27"
"18"|"4"|"9"|"2021-11-27"
"18"|"1"|"13"|"2021-11-27"
"19"|"1"|"8"|"2021-11-27"
"19"|"2"|"15"|"2021-11-27"
"20"|"1"|"16"|"2021-11-27"
"20"|"1"|"7"|"2021-11-27"
"20"|"1"|"14"|"2021-11-27"
"20"|"1"|"9"|"2021-11-27"
"21"|"2"|"11"|"2021-11-27"
"21"|"3"|"9"|"2021-11-27"
"21"|"1"|"6"|"2021-11-27"
"21"|"1"|"17"|"2021-11-27"
"21"|"1"|"14"|"2021-11-27"
"21"|"1"|"13"|"2021-11-27"
"22"|"2"|"15"|"2021-11-27"
"22"|"1"|"8"|"2021-11-27"
"22"|"1"|"14"|"2021-11-27"
"22"|"4"|"9"|"2021-11-27"
"23"|"1"|"4"|"2021-11-27"
"23"|"1"|"8"|"2021-11-27"
"23"|"1"|"6"|"2021-11-27"
"23"|"1"|"9"|"2021-11-27"
"23"|"2"|"12"|"2021-11-27"
"23"|"2"|"16"|"2021-11-27"
"23"|"2"|"14"|"2021-11-27"
"23"|"3"|"17"|"2021-11-27"
"23"|"2"|"16"|"2021-11-27"
"23"|"2"|"8"|"2021-11-27"
"23"|"3"|"6"|"2021-11-27"
"23"|"1"|"13"|"2021-11-27"
"1"|"1"|"10"|"2021-11-28"
"1"|"1"|"8"|"2021-11-28"
"1"|"1"|"14"|"2021-11-28"
"2"|"1"|"10"|"2021-11-28"
"2"|"1"|"8"|"2021-11-28"
"3"|"1"|"8"|"2021-11-28"
"3"|"1"|"6"|"2021-11-28"
"4"|"1"|"11"|"2021-11-28"
"4"|"1"|"14"|"2021-11-28"
"5"|"1"|"9"|"2021-11-28"
"6"|"1"|"13"|"2021-11-28"
"9"|"1"|"15"|"2021-11-28"
"10"|"1"|"15"|"2021-11-28"
"10"|"1"|"14"|"2021-11-28"
"11"|"1"|"11"|"2021-11-28"
"11"|"1"|"13"|"2021-11-28"
"12"|"1"|"8"|"2021-11-28"
"13"|"1"|"10"|"2021-11-28"
"13"|"1"|"13"|"2021-11-28"
"14"|"1"|"9"|"2021-11-28"
"16"|"1"|"15"|"2021-11-28"
"16"|"3"|"9"|"2021-11-28"
"16"|"1"|"17"|"2021-11-28"
"17"|"1"|"15"|"2021-11-28"
"17"|"1"|"11"|"2021-11-28"
"17"|"2"|"9"|"2021-11-28"
"17"|"1"|"13"|"2021-11-28"
"18"|"1"|"15"|"2021-11-28"
"18"|"1"|"11"|"2021-11-28"
"18"|"1"|"13"|"2021-11-28"
"19"|"2"|"15"|"2021-11-28"
"19"|"2"|"7"|"2021-11-28"
"19"|"1"|"6"|"2021-11-28"
"19"|"1"|"9"|"2021-11-28"
"20"|"2"|"15"|"2021-11-28"
"20"|"2"|"9"|"2021-11-28"
"20"|"1"|"12"|"2021-11-28"
"20"|"1"|"7"|"2021-11-28"
"20"|"1"|"13"|"2021-11-28"
"21"|"2"|"7"|"2021-11-28"
"21"|"1"|"9"|"2021-11-28"
"22"|"1"|"15"|"2021-11-28"
"22"|"3"|"9"|"2021-11-28"
"22"|"1"|"2"|"2021-11-28"
"22"|"1"|"14"|"2021-11-28"
"23"|"1"|"10"|"2021-11-28"
"23"|"1"|"15"|"2021-11-28"
"23"|"1"|"8"|"2021-11-28"
"23"|"1"|"11"|"2021-11-28"
"23"|"2"|"9"|"2021-11-28"
"23"|"1"|"12"|"2021-11-28"
"24"|"1"|"15"|"2021-11-28"
"24"|"2"|"8"|"2021-11-28"
"24"|"2"|"6"|"2021-11-28"
"24"|"1"|"12"|"2021-11-28"
"24"|"1"|"14"|"2021-11-28"
"1"|"1"|"12"|"2021-11-29"
"1"|"1"|"14"|"2021-11-29"
"1"|"1"|"9"|"2021-11-29"
"2"|"1"|"9"|"2021-11-29"
"5"|"1"|"8"|"2021-11-29"
"9"|"2"|"9"|"2021-11-29"
"10"|"2"|"15"|"2021-11-29"
"11"|"1"|"15"|"2021-11-29"
"11"|"1"|"9"|"2021-11-29"
"13"|"1"|"11"|"2021-11-29"
"13"|"1"|"9"|"2021-11-29"
"14"|"3"|"9"|"2021-11-29"
"15"|"1"|"14"|"2021-11-29"
"15"|"2"|"9"|"2021-11-29"
"15"|"2"|"7"|"2021-11-29"
"16"|"2"|"9"|"2021-11-29"
"17"|"1"|"14"|"2021-11-29"
"17"|"2"|"9"|"2021-11-29"
"18"|"1"|"9"|"2021-11-29"
"19"|"3"|"9"|"2021-11-29"
"19"|"1"|"13"|"2021-11-29"
"19"|"1"|"7"|"2021-11-29"
"20"|"2"|"15"|"2021-11-29"
"20"|"1"|"10"|"2021-11-29"
"20"|"1"|"6"|"2021-11-29"
"20"|"2"|"13"|"2021-11-29"
"22"|"2"|"15"|"2021-11-29"
"22"|"3"|"9"|"2021-11-29"
"23"|"1"|"15"|"2021-11-29"
"23"|"1"|"6"|"2021-11-29"
"23"|"2"|"9"|"2021-11-29"
"23"|"1"|"13"|"2021-11-29"
"24"|"1"|"15"|"2021-11-29"
"24"|"1"|"14"|"2021-11-29"
"24"|"1"|"9"|"2021-11-29"
"1"|"1"|"6"|"2021-11-30"
"1"|"1"|"9"|"2021-11-30"
"1"|"1"|"5"|"2021-11-30"
"1"|"1"|"14"|"2021-11-30"
"1"|"2"|"16"|"2021-11-30"
"2"|"1"|"6"|"2021-11-30"
"4"|"1"|"8"|"2021-11-30"
"6"|"1"|"13"|"2021-11-30"
"8"|"1"|"9"|"2021-11-30"
"9"|"3"|"9"|"2021-11-30"
"9"|"1"|"13"|"2021-11-30"
"10"|"1"|"15"|"2021-11-30"
"10"|"1"|"7"|"2021-11-30"
"10"|"1"|"13"|"2021-11-30"
